companyName,companyType,industry,website,city,state,country,parentCompanyName
Publicis Sapient Birmingham,AGENCY,Digital Transformation,https://www.publicissapient.com,Birmingham,AL,US,Publicis Groupe
Publicis Sapient Boston,AGENCY,Digital Transformation,https://www.publicissapient.com,Boston,MA,US,Publicis Groupe
Publicis Sapient Chicago,AGENCY,Digital Transformation,https://www.publicissapient.com,Chicago,IL,US,Publicis Groupe
Publicis Sapient Cleveland,AGENCY,Digital Transformation,https://www.publicissapient.com,Cleveland,OH,US,Publicis Groupe
Publicis Sapient Dayton,AGENCY,Digital Transformation,https://www.publicissapient.com,Dayton,OH,US,Publicis Groupe
Publicis Sapient DC,AGENCY,Digital Transformation,https://www.publicissapient.com,Washington,DC,US,Publicis Groupe
Publicis Sapient Detroit,AGENCY,Digital Transformation,https://www.publicissapient.com,Detroit,MI,US,Publicis Groupe
Publicis Sapient Dubai,AGENCY,Digital Transformation,https://www.publicissapient.com,Dubai,,United Arab Emirates,Publicis Groupe
Publicis Sapient Houston,AGENCY,Digital Transformation,https://www.publicissapient.com,Houston,TX,US,Publicis Groupe
Publicis Sapient LA,AGENCY,Digital Transformation,https://www.publicissapient.com,Los Angeles,CA,US,Publicis Groupe
Publicis Sapient Melbourne,AGENCY,Digital Transformation,https://www.publicissapient.com,Melbourne,,Australia,Publicis Groupe
Publicis Sapient Miami,AGENCY,Digital Transformation,https://www.publicissapient.com,Miami,FL,US,Publicis Groupe
Publicis Sapient Minneapolis,AGENCY,Digital Transformation,https://www.publicissapient.com,Minneapolis,MN,US,Publicis Groupe
Publicis Sapient NY,AGENCY,Digital Transformation,https://www.publicissapient.com,New York,NY,US,Publicis Groupe
Publicis Sapient Portland,AGENCY,Digital Transformation,https://www.publicissapient.com,Portland,OR,US,Publicis Groupe
Publicis Sapient San Luis Obispo,AGENCY,Digital Transformation,https://www.publicissapient.com,San Luis Obispo,CA,US,Publicis Groupe
Publicis Sapient Seattle,AGENCY,Digital Transformation,https://www.publicissapient.com,Seattle,WA,US,Publicis Groupe
Publicis Sapient SF,AGENCY,Digital Transformation,https://www.publicissapient.com,San Francisco,CA,US,Publicis Groupe
Publicis Sapient Sydney,AGENCY,Digital Transformation,https://www.publicissapient.com,Sydney,,Australia,Publicis Groupe
Publicis Sapient Toronto,AGENCY,Digital Transformation,https://www.publicissapient.com,Toronto,,Canada,Publicis Groupe
Publicis Sapient UK,AGENCY,Digital Transformation,https://www.publicissapient.com,London,,United Kingdom,Publicis Groupe
Publicis Q,AGENCY,Advertising & Marketing,https://www.publicisq.com,New York,NY,US,Publicis Groupe
MSLGROUP,AGENCY,Public Relations,https://www.mslgroup.com,New York,NY,US,Publicis Groupe
MSLGROUP Atlanta,AGENCY,Public Relations,https://www.mslgroup.com,Atlanta,GA,US,Publicis Groupe
MSLGroup Boston,AGENCY,Public Relations,https://www.mslgroup.com,Boston,MA,US,Publicis Groupe
MSLGROUP Chicago,AGENCY,Public Relations,https://www.mslgroup.com,Chicago,IL,US,Publicis Groupe
MSLGROUP DC,AGENCY,Public Relations,https://www.mslgroup.com,Washington,DC,US,Publicis Groupe
MSLGROUP Detroit,AGENCY,Public Relations,https://www.mslgroup.com,Detroit,MI,US,Publicis Groupe
MSLGROUP LA,AGENCY,Public Relations,https://www.mslgroup.com,Los Angeles,CA,US,Publicis Groupe
MSLGROUP Montreal,AGENCY,Public Relations,https://www.mslgroup.com,Montreal,,Canada,Publicis Groupe
MSLGROUP NY,AGENCY,Public Relations,https://www.mslgroup.com,New York,NY,US,Publicis Groupe
MSLGROUP Seattle,AGENCY,Public Relations,https://www.mslgroup.com,Seattle,WA,US,Publicis Groupe
MSLGROUP Toronto,AGENCY,Public Relations,https://www.mslgroup.com,Toronto,,Canada,Publicis Groupe
Digitas Health,AGENCY,Healthcare Marketing,https://www.digitashealth.com,Philadelphia,PA,US,Publicis Groupe
Digitas Health London,AGENCY,Healthcare Marketing,https://www.digitashealth.com,London,,United Kingdom,Publicis Groupe
Digitas Health NY,AGENCY,Healthcare Marketing,https://www.digitashealth.com,New York,NY,US,Publicis Groupe
Digitas Health Philadelphia,AGENCY,Healthcare Marketing,https://www.digitashealth.com,Philadelphia,PA,US,Publicis Groupe
Digitas Health SF,AGENCY,Healthcare Marketing,https://www.digitashealth.com,San Francisco,CA,US,Publicis Groupe
Plowshare Group,AGENCY,Advertising & Marketing,https://www.plowsharegroup.com,Bentonville,AR,US,Publicis Groupe
Publicis LifeBrands Medicus,AGENCY,Healthcare Marketing,https://www.publicislifebrands.com,New York,NY,US,Publicis Groupe
Publicis OneTeam,AGENCY,Advertising & Marketing,https://www.publicis.com,New York,NY,US,Publicis Groupe
Bespoke Sports & Entertainment,AGENCY,Sports Marketing,https://www.bespokese.com,New York,NY,US,Publicis Groupe
Publicis Pro,AGENCY,B2B Marketing,https://www.publicispro.com,New York,NY,US,Publicis Groupe
Razorfish Health,AGENCY,Healthcare Marketing,https://www.razorfishhealth.com,Philadelphia,PA,US,Publicis Groupe
Razorfish Health Chicago,AGENCY,Healthcare Marketing,https://www.razorfishhealth.com,Chicago,IL,US,Publicis Groupe
Razorfish Health NY,AGENCY,Healthcare Marketing,https://www.razorfishhealth.com,New York,NY,US,Publicis Groupe
Razorfish Health Philadelphia,AGENCY,Healthcare Marketing,https://www.razorfishhealth.com,Philadelphia,PA,US,Publicis Groupe
PG One,AGENCY,Advertising & Marketing,https://www.pg.com,Cincinnati,OH,US,Publicis Groupe
Starcom Ireland,AGENCY,Media Planning & Buying,https://www.starcomww.com,Dublin,,Ireland,Publicis Groupe
Starcom Dublin,AGENCY,Media Planning & Buying,https://www.starcomww.com,Dublin,,Ireland,Publicis Groupe
Saatchi & Saatchi Pro,AGENCY,B2B Marketing,https://www.saatchipro.com,New York,NY,US,Publicis Groupe
Publicis Italy,AGENCY,Advertising & Marketing,https://www.publicis.it,Milan,,Italy,Publicis Groupe
Publicis Milan,AGENCY,Advertising & Marketing,https://www.publicis.it,Milan,,Italy,Publicis Groupe
Blue 449,AGENCY,Media Planning & Buying,https://www.blue449.com,Paris,,France,Publicis Groupe
Blue 449 Paris,AGENCY,Media Planning & Buying,https://www.blue449.com,Paris,,France,Publicis Groupe
Marcel Worldwide,AGENCY,Advertising & Marketing,https://www.marcel.ai,Paris,,France,Publicis Groupe
