companyName,companyType,industry,website,city,state,country,parentCompanyName
TBWA\Chiat\Day Miami,AGENCY,Advertising & Marketing,https://www.tbwachiatday.com,Miami,FL,US,Omnicom Group
TBWA\Chiat\Day Nashville,AGENCY,Advertising & Marketing,https://www.tbwachiatday.com,Nashville,TN,US,Omnicom Group
TBWA\Chiat\Day NY,AGENCY,Advertising & Marketing,https://www.tbwachiatday.com,New York,NY,US,Omnicom Group
TBWA\WorldHealth,AGENCY,Healthcare Marketing,https://www.tbwaworldhealth.com,New York,NY,US,Omnicom Group
TBWA\Paling Walters,AGENCY,Healthcare Marketing,https://www.tbwapalingwalters.com,Wilmington,DE,US,Omnicom Group
TBWA\WorldHealth Chicago,AGENCY,Healthcare Marketing,https://www.tbwaworldhealth.com,Chicago,IL,US,Omnicom Group
TBWA\WorldHealth Irvine,AGENCY,Healthcare Marketing,https://www.tbwaworldhealth.com,Irvine,CA,US,Omnicom Group
TBWA\WorldHealth NY,AGENCY,Healthcare Marketing,https://www.tbwaworldhealth.com,New York,NY,US,Omnicom Group
TBWA\WorldHealth SF,AGENCY,Healthcare Marketing,https://www.tbwaworldhealth.com,San Francisco,CA,US,Omnicom Group
TBWA\WorldHealth UK,AGENCY,Healthcare Marketing,https://www.tbwaworldhealth.com,London,,United Kingdom,Omnicom Group
Wildtype,AGENCY,Advertising & Marketing,https://www.wildtype.com,New York,NY,US,Omnicom Group
GMMB,AGENCY,Advertising & Marketing,https://www.gmmb.com,Washington,DC,US,Omnicom Group
GMMB DC,AGENCY,Advertising & Marketing,https://www.gmmb.com,Washington,DC,US,Omnicom Group
GMMB NY,AGENCY,Advertising & Marketing,https://www.gmmb.com,New York,NY,US,Omnicom Group
GMMB Seattle,AGENCY,Advertising & Marketing,https://www.gmmb.com,Seattle,WA,US,Omnicom Group
GMMB SF,AGENCY,Advertising & Marketing,https://www.gmmb.com,San Francisco,CA,US,Omnicom Group
Organic Inc,AGENCY,Digital Marketing,https://www.organicinc.com,New York,NY,US,Omnicom Group
Organic Atlanta,AGENCY,Digital Marketing,https://www.organicinc.com,Atlanta,GA,US,Omnicom Group
Organic Cincinnati,AGENCY,Digital Marketing,https://www.organicinc.com,Cincinnati,OH,US,Omnicom Group
Organic Detroit,AGENCY,Digital Marketing,https://www.organicinc.com,Detroit,MI,US,Omnicom Group
Organic NY,AGENCY,Digital Marketing,https://www.organicinc.com,New York,NY,US,Omnicom Group
Organic SF,AGENCY,Digital Marketing,https://www.organicinc.com,San Francisco,CA,US,Omnicom Group
Agency 720,AGENCY,Sports Marketing,https://www.agency720.com,New York,NY,US,Omnicom Group
Agency 720 Danbury,AGENCY,Sports Marketing,https://www.agency720.com,Danbury,CT,US,Omnicom Group
Agency 720 Dallas,AGENCY,Sports Marketing,https://www.agency720.com,Dallas,TX,US,Omnicom Group
Agency 720 Chicago,AGENCY,Sports Marketing,https://www.agency720.com,Chicago,IL,US,Omnicom Group
Agency 720 LA,AGENCY,Sports Marketing,https://www.agency720.com,Los Angeles,CA,US,Omnicom Group
DDB Canada,AGENCY,Advertising & Marketing,https://www.ddb.ca,Toronto,,Canada,Omnicom Group
DDB Edmonton,AGENCY,Advertising & Marketing,https://www.ddb.ca,Edmonton,,Canada,Omnicom Group
DDB Montreal,AGENCY,Advertising & Marketing,https://www.ddb.ca,Montreal,,Canada,Omnicom Group
DDB Toronto,AGENCY,Advertising & Marketing,https://www.ddb.ca,Toronto,,Canada,Omnicom Group
DDB Vancouver,AGENCY,Advertising & Marketing,https://www.ddb.ca,Vancouver,,Canada,Omnicom Group
Doremus,AGENCY,Financial Marketing,https://www.doremus.com,New York,NY,US,Omnicom Group
Doremus London,AGENCY,Financial Marketing,https://www.doremus.com,London,,United Kingdom,Omnicom Group
Doremus NY,AGENCY,Financial Marketing,https://www.doremus.com,New York,NY,US,Omnicom Group
Doremus SF,AGENCY,Financial Marketing,https://www.doremus.com,San Francisco,CA,US,Omnicom Group
Ketchum Inc,AGENCY,Public Relations,https://www.ketchum.com,New York,NY,US,Omnicom Group
Ketchum Atlanta,AGENCY,Public Relations,https://www.ketchum.com,Atlanta,GA,US,Omnicom Group
Ketchum Chicago,AGENCY,Public Relations,https://www.ketchum.com,Chicago,IL,US,Omnicom Group
Ketchum Dallas,AGENCY,Public Relations,https://www.ketchum.com,Dallas,TX,US,Omnicom Group
Ketchum DC,AGENCY,Public Relations,https://www.ketchum.com,Washington,DC,US,Omnicom Group
Ketchum LA,AGENCY,Public Relations,https://www.ketchum.com,Los Angeles,CA,US,Omnicom Group
Ketchum London,AGENCY,Public Relations,https://www.ketchum.com,London,,United Kingdom,Omnicom Group
Ketchum NY,AGENCY,Public Relations,https://www.ketchum.com,New York,NY,US,Omnicom Group
Ketchum Pittsburgh,AGENCY,Public Relations,https://www.ketchum.com,Pittsburgh,PA,US,Omnicom Group
Ketchum Raleigh,AGENCY,Public Relations,https://www.ketchum.com,Raleigh,NC,US,Omnicom Group
Ketchum SF,AGENCY,Public Relations,https://www.ketchum.com,San Francisco,CA,US,Omnicom Group
Ketchum Toronto,AGENCY,Public Relations,https://www.ketchum.com,Toronto,,Canada,Omnicom Group
TBWA\Media Arts Lab,AGENCY,Advertising & Marketing,https://www.tbwamediaartslabs.com,Los Angeles,CA,US,Omnicom Group
TBWA\Media Arts Lab LA,AGENCY,Advertising & Marketing,https://www.tbwamediaartslabs.com,Los Angeles,CA,US,Omnicom Group
TBWA\Media Arts Lab London,AGENCY,Advertising & Marketing,https://www.tbwamediaartslabs.com,London,,United Kingdom,Omnicom Group
TBWA\Media Arts Lab Miami,AGENCY,Advertising & Marketing,https://www.tbwamediaartslabs.com,Miami,FL,US,Omnicom Group
TBWA\Media Arts Lab Toronto,AGENCY,Advertising & Marketing,https://www.tbwamediaartslabs.com,Toronto,,Canada,Omnicom Group
Patients & Purpose,AGENCY,Healthcare Marketing,https://www.patientsandpurpose.com,New York,NY,US,Omnicom Group
BBDO Canada,AGENCY,Advertising & Marketing,https://www.bbdo.ca,Toronto,,Canada,Omnicom Group
BBDO Montreal,AGENCY,Advertising & Marketing,https://www.bbdo.ca,Montreal,,Canada,Omnicom Group
BBDO Toronto,AGENCY,Advertising & Marketing,https://www.bbdo.ca,Toronto,,Canada,Omnicom Group
TBWA\Worldwide,AGENCY,Advertising & Marketing,https://www.tbwa.com,New York,NY,US,Omnicom Group
TBWA Hong Kong,AGENCY,Advertising & Marketing,https://www.tbwa.com,Hong Kong,,Hong Kong,Omnicom Group
TBWA Sydney,AGENCY,Advertising & Marketing,https://www.tbwa.com,Sydney,,Australia,Omnicom Group
TBWA\London,AGENCY,Advertising & Marketing,https://www.tbwa.com,London,,United Kingdom,Omnicom Group
TBWA\RAAD Dubai,AGENCY,Advertising & Marketing,https://www.tbwa.com,Dubai,,United Arab Emirates,Omnicom Group
DDB Remedy,AGENCY,Healthcare Marketing,https://www.ddbremedy.com,London,,United Kingdom,Omnicom Group
DDB Remedy UK,AGENCY,Healthcare Marketing,https://www.ddbremedy.com,London,,United Kingdom,Omnicom Group
fluent360,AGENCY,Customer Relationship Marketing,https://www.fluent360.com,New York,NY,US,Omnicom Group
fluent360 Chicago,AGENCY,Customer Relationship Marketing,https://www.fluent360.com,Chicago,IL,US,Omnicom Group
fluent360 Nashville,AGENCY,Customer Relationship Marketing,https://www.fluent360.com,Nashville,TN,US,Omnicom Group
fluent360 NY,AGENCY,Customer Relationship Marketing,https://www.fluent360.com,New York,NY,US,Omnicom Group
eg+ worldwide,AGENCY,Experiential Marketing,https://www.egplus.com,New York,NY,US,Omnicom Group
eg+ worldwide Chicago,AGENCY,Experiential Marketing,https://www.egplus.com,Chicago,IL,US,Omnicom Group
eg+ worldwide London,AGENCY,Experiential Marketing,https://www.egplus.com,London,,United Kingdom,Omnicom Group
eg+ worldwide NY,AGENCY,Experiential Marketing,https://www.egplus.com,New York,NY,US,Omnicom Group
KERN,AGENCY,Advertising & Marketing,https://www.kernagency.com,New York,NY,US,Omnicom Group
Omnicom Precision Marketing Group,AGENCY,Data & Analytics,https://www.opmg.com,New York,NY,US,Omnicom Group
DDB Germany,AGENCY,Advertising & Marketing,https://www.ddb.de,Berlin,,Germany,Omnicom Group
DDB Berlin,AGENCY,Advertising & Marketing,https://www.ddb.de,Berlin,,Germany,Omnicom Group
BRIGHT RED,AGENCY,Advertising & Marketing,https://www.brightred.com,New York,NY,US,Omnicom Group
One&All,AGENCY,Advertising & Marketing,https://www.oneandall.com,New York,NY,US,Omnicom Group
One & All Agency Atlanta,AGENCY,Advertising & Marketing,https://www.oneandall.com,Atlanta,GA,US,Omnicom Group
One & All Agency LA,AGENCY,Advertising & Marketing,https://www.oneandall.com,Los Angeles,CA,US,Omnicom Group
VOX Global,AGENCY,Public Relations,https://www.voxglobal.com,New York,NY,US,Omnicom Group
VOX Global Boston,AGENCY,Public Relations,https://www.voxglobal.com,Boston,MA,US,Omnicom Group
VOX Global Dallas,AGENCY,Public Relations,https://www.voxglobal.com,Dallas,TX,US,Omnicom Group
VOX Global DC,AGENCY,Public Relations,https://www.voxglobal.com,Washington,DC,US,Omnicom Group
VOX Global Indianapolis,AGENCY,Public Relations,https://www.voxglobal.com,Indianapolis,IN,US,Omnicom Group
VOX Global Nashville,AGENCY,Public Relations,https://www.voxglobal.com,Nashville,TN,US,Omnicom Group
VOX Global NY,AGENCY,Public Relations,https://www.voxglobal.com,New York,NY,US,Omnicom Group
VOX Global Portland,AGENCY,Public Relations,https://www.voxglobal.com,Portland,OR,US,Omnicom Group
VOX Global Raleigh,AGENCY,Public Relations,https://www.voxglobal.com,Raleigh,NC,US,Omnicom Group
Targetbase,AGENCY,Customer Relationship Marketing,https://www.targetbase.com,Dallas,TX,US,Omnicom Group
Targetbase Dallas,AGENCY,Customer Relationship Marketing,https://www.targetbase.com,Dallas,TX,US,Omnicom Group
Targetbase Greensboro,AGENCY,Customer Relationship Marketing,https://www.targetbase.com,Greensboro,NC,US,Omnicom Group
TrackDDB,AGENCY,Advertising & Marketing,https://www.trackddb.com,Toronto,,Canada,Omnicom Group
TrackDDB NY,AGENCY,Advertising & Marketing,https://www.trackddb.com,New York,NY,US,Omnicom Group
TrackDDB Toronto,AGENCY,Advertising & Marketing,https://www.trackddb.com,Toronto,,Canada,Omnicom Group
Biolumina,AGENCY,Healthcare Marketing,https://www.biolumina.com,New York,NY,US,Omnicom Group
Beanstalk,AGENCY,Brand Licensing,https://www.beanstalk.com,New York,NY,US,Omnicom Group
Beanstalk Miami,AGENCY,Brand Licensing,https://www.beanstalk.com,Miami,FL,US,Omnicom Group
Beanstalk NY,AGENCY,Brand Licensing,https://www.beanstalk.com,New York,NY,US,Omnicom Group
Science & Purpose,AGENCY,Advertising & Marketing,https://www.scienceandpurpose.com,New York,NY,US,Omnicom Group
DDB Health,AGENCY,Healthcare Marketing,https://www.ddbhealth.com,New York,NY,US,Omnicom Group
DDB Health NY,AGENCY,Healthcare Marketing,https://www.ddbhealth.com,New York,NY,US,Omnicom Group
DDB Health SF,AGENCY,Healthcare Marketing,https://www.ddbhealth.com,San Francisco,CA,US,Omnicom Group
Clemenger BBDO Melbourne,AGENCY,Advertising & Marketing,https://www.clemenger.com.au,Melbourne,,Australia,Omnicom Group
Colenso BBDO,AGENCY,Advertising & Marketing,https://www.colensob BDO.co.nz,Auckland,,New Zealand,Omnicom Group
Tribal Worldwide,AGENCY,Digital Marketing,https://www.tribalworldwide.com,New York,NY,US,Omnicom Group
TAM-TAM\TBWA,AGENCY,Advertising & Marketing,https://www.tamtamtbwa.com,Montreal,,Canada,Omnicom Group
Javelin,AGENCY,Sports Marketing,https://www.javelingroup.com,Dallas,TX,US,Omnicom Group
Javelin Marketing Dallas,AGENCY,Sports Marketing,https://www.javelingroup.com,Dallas,TX,US,Omnicom Group
Javelin Marketing Irving,AGENCY,Sports Marketing,https://www.javelingroup.com,Irving,TX,US,Omnicom Group
Javelin Marketing LA,AGENCY,Sports Marketing,https://www.javelingroup.com,Los Angeles,CA,US,Omnicom Group
Javelin Marketing NY,AGENCY,Sports Marketing,https://www.javelingroup.com,New York,NY,US,Omnicom Group
Javelin Marketing Seattle,AGENCY,Sports Marketing,https://www.javelingroup.com,Seattle,WA,US,Omnicom Group
CDM,AGENCY,Advertising & Marketing,https://www.cdm.com,New York,NY,US,Omnicom Group
CDM London,AGENCY,Advertising & Marketing,https://www.cdm.com,London,,United Kingdom,Omnicom Group
CDM Montreal,AGENCY,Advertising & Marketing,https://www.cdm.com,Montreal,,Canada,Omnicom Group
CDM NY,AGENCY,Advertising & Marketing,https://www.cdm.com,New York,NY,US,Omnicom Group
CDM Princeton,AGENCY,Advertising & Marketing,https://www.cdm.com,Princeton,NJ,US,Omnicom Group
High Road Communications,AGENCY,Public Relations,https://www.highroadpr.com,New York,NY,US,Omnicom Group
High Road LA,AGENCY,Public Relations,https://www.highroadpr.com,Los Angeles,CA,US,Omnicom Group
High Road Montreal,AGENCY,Public Relations,https://www.highroadpr.com,Montreal,,Canada,Omnicom Group
High Road NY,AGENCY,Public Relations,https://www.highroadpr.com,New York,NY,US,Omnicom Group
High Road Ottawa,AGENCY,Public Relations,https://www.highroadpr.com,Ottawa,,Canada,Omnicom Group
High Road Toronto,AGENCY,Public Relations,https://www.highroadpr.com,Toronto,,Canada,Omnicom Group
High Road Vancouver,AGENCY,Public Relations,https://www.highroadpr.com,Vancouver,,Canada,Omnicom Group
Cone Communications,AGENCY,Public Relations,https://www.conecommunications.com,Boston,MA,US,Omnicom Group
Cone Communications Boston,AGENCY,Public Relations,https://www.conecommunications.com,Boston,MA,US,Omnicom Group
Cone Communications NY,AGENCY,Public Relations,https://www.conecommunications.com,New York,NY,US,Omnicom Group
TogoRun,AGENCY,Experiential Marketing,https://www.togorun.com,New York,NY,US,Omnicom Group
TogoRun DC,AGENCY,Experiential Marketing,https://www.togorun.com,Washington,DC,US,Omnicom Group
TogoRun LA,AGENCY,Experiential Marketing,https://www.togorun.com,Los Angeles,CA,US,Omnicom Group
TogoRun London,AGENCY,Experiential Marketing,https://www.togorun.com,London,,United Kingdom,Omnicom Group
TogoRun NY,AGENCY,Experiential Marketing,https://www.togorun.com,New York,NY,US,Omnicom Group
MMG,AGENCY,Advertising & Marketing,https://www.mmgworldwide.com,Washington,DC,US,Omnicom Group
MMG DC,AGENCY,Advertising & Marketing,https://www.mmgworldwide.com,Washington,DC,US,Omnicom Group
MMG Essex,AGENCY,Advertising & Marketing,https://www.mmgworldwide.com,Essex,,United Kingdom,Omnicom Group
sparks & honey,AGENCY,Cultural Strategy,https://www.sparksandhoney.com,New York,NY,US,Omnicom Group
Rowland,AGENCY,Public Relations,https://www.rowlandpr.com,New York,NY,US,Omnicom Group
Mercury Public Affairs,AGENCY,Public Affairs,https://www.mercurypublicaffairs.com,Washington,DC,US,Omnicom Group
Gutenberg Global,AGENCY,Advertising & Marketing,https://www.gutenbergglobal.com,New York,NY,US,Omnicom Group
